year,player_id,last_name,first_name,batting_hand,throwing_hand,team_abbr_1,position
2001,andeg001,Anderson,Garret,L,L,ANA,OF
2001,barnl001,Barnes,Larry,L,L,ANA,1B
2001,borlt001,Borland,Toby,R,R,ANA,P
2001,burkj003,Burke,Jamie,R,R,ANA,C
2001,coopb001,Cooper,Brian,R,R,ANA,P
2001,davaj001,DaVanon,Jeff,B,R,ANA,OF
2001,ecksd001,Eckstein,David,R,R,ANA,SS
2001,erstd001,Erstad,Darin,L,L,ANA,OF
2001,fabrj001,Fabregas,Jorge,L,R,ANA,C
2001,fernj001,Fernandez,Jose,R,R,ANA,DH
2001,gil-b001,Gil,Benji,R,R,ANA,SS
2001,glaut001,Glaus,Troy,R,R,ANA,3B
2001,grees003,Green,Steve,R,R,ANA,P
2001,hases001,Hasegawa,Shigetoshi,R,R,ANA,P
2001,hillg001,Hill,Glenallen,R,R,ANA,DH
2001,holtm001,Holtz,Mike,L,L,ANA,P
2001,joynw001,Joyner,Wally,L,L,ANA,1B
2001,kenna001,Kennedy,Adam,L,R,ANA,2B
2001,levia001,Levine,Al,L,R,ANA,P
2001,lukam001,Lukasiewicz,Mark,L,L,ANA,P
2001,miadb001,Miadich,Bart,R,R,ANA,P
2001,molib001,Molina,Bengie,R,R,ANA,C
2001,molij001,Molina,Jose,R,R,ANA,C
2001,nievj002,Nieves,Jose,R,R,ANA,2B
2001,ortir002,Ortiz,Ramon,R,R,ANA,P
2001,palmo001,Palmeiro,Orlando,L,L,ANA,OF
2001,perct001,Percival,Troy,R,R,ANA,P
2001,potel001,Pote,Lou,R,R,ANA,P
2001,rappp001,Rapp,Pat,R,R,ANA,P
2001,salmt001,Salmon,Tim,R,R,ANA,OF
2001,schos001,Schoeneweis,Scott,L,L,ANA,P
2001,shies002,Shields,Scot,R,R,ANA,P
2001,spies001,Spiezio,Scott,B,R,ANA,1B
2001,valdi001,Valdez,Ismael,R,R,ANA,P
2001,washj001,Washburn,Jarrod,L,L,ANA,P
2001,webeb001,Weber,Ben,R,R,ANA,P
2001,wisem001,Wise,Matt,R,R,ANA,P
2001,woots001,Wooten,Shawn,R,R,ANA,DH
2001,andeb002,Anderson,Brian,L,L,ARI,P
2001,barar001,Barajas,Rod,R,R,ARI,C
2001,batim001,Batista,Miguel,R,R,ARI,P
2001,bautd001,Bautista,Danny,R,R,ARI,OF
2001,bellj001,Bell,Jay,R,R,ARI,2B
2001,biern001,Bierbrodt,Nick,L,L,ARI,P
2001,broht001,Brohawn,Troy,L,L,ARI,P
2001,chrir001,Christenson,Ryan,R,R,ARI,OF
2001,cinta001,Cintron,Alex,B,R,ARI,SS
2001,colbg001,Colbrunn,Greg,R,R,ARI,1B
2001,contj001,Conti,Jason,L,R,ARI,OF
2001,counc001,Counsell,Craig,L,R,ARI,SS
2001,cummm001,Cummings,Midre,L,R,ARI,OF
2001,custj001,Cust,Jack,L,R,ARI,OF
2001,delld001,Dellucci,David,L,L,ARI,OF
2001,difem001,Difelice,Mike,R,R,ARI,C
2001,durae001,Durazo,Erubiel,L,L,ARI,1B
2001,ellir001,Ellis,Robert,R,R,ARI,P
2001,finls001,Finley,Steve,L,L,ARI,OF
2001,gonzl001,Gonzalez,Luis,L,R,ARI,OF
2001,gracm001,Grace,Mark,L,L,ARI,1B
2001,guzmg001,Guzman,Geraldo,R,R,ARI,P
2001,huckk001,Huckaby,Ken,R,R,ARI,C
2001,johnr005,Johnson,Randy,R,L,ARI,P
2001,kim-b001,Kim,Byung-Hyun,R,R,ARI,P
2001,knote001,Knott,Eric,L,L,ARI,P
2001,koplm001,Koplove,Mike,R,R,ARI,P
2001,lopea002,Lopez,Albie,R,R,ARI,P
2001,mantm001,Mantei,Matt,R,R,ARI,P
2001,milld002,Miller,Damian,R,R,ARI,C
2001,moelc001,Moeller,Chad,R,R,ARI,C
2001,mohlm001,Mohler,Mike,R,L,ARI,P
2001,morgm001,Morgan,Mike,R,R,ARI,P
2001,overl001,Overbay,Lyle,L,L,ARI,PH
2001,prinb001,Prinz,Bret,R,R,ARI,P
2001,reyna001,Reynoso,Armando,R,R,ARI,P
2001,ryanr001,Ryan,Rob,L,L,ARI,PH
2001,sabee001,Sabel,Erik,R,R,ARI,P
2001,sandr002,Sanders,Reggie,R,R,ARI,OF
2001,schic002,Schilling,Curt,R,R,ARI,P
2001,sosaj001,Sosa,Juan,R,R,ARI,3B
2001,spivj001,Spivey,Junior,R,R,ARI,2B
2001,sprir001,Springer,Russ,R,R,ARI,P
2001,swing001,Swindell,Greg,R,L,ARI,P
2001,willm003,Williams,Matt,R,R,ARI,3B
2001,wittb001,Witt,Bobby,R,R,ARI,P
2001,womat001,Womack,Tony,L,R,ARI,SS
2001,abbok002,Abbott,Kurt,R,R,ATL,2B
2001,aldrc001,Aldridge,Cory,L,R,ATL,OF
2001,bakop001,Bako,Paul,L,R,ATL,C
2001,betew001,Betemit,Wilson,B,R,ATL,SS
2001,brogr001,Brogna,Rico,L,L,ATL,1B
2001,burkj001,Burkett,John,R,R,ATL,P
2001,cabrj001,Cabrera,Jose,R,R,ATL,P
2001,camik001,Caminiti,Ken,B,R,ATL,1B
2001,derom001,DeRosa,Mark,R,R,ATL,SS
2001,franj002,Franco,Julio,R,R,ATL,1B
2001,furcr001,Furcal,Rafael,B,R,ATL,SS
2001,garcj001,Garcia,Jesse,R,R,ATL,2B
2001,gilem001,Giles,Marcus,R,R,ATL,2B
2001,gilkb001,Gilkey,Bernard,R,R,ATL,OF
2001,glavt001,Glavine,Tom,L,L,ATL,P
2001,helmw001,Helms,Wes,R,R,ATL,1B
2001,jonea002,Jones,Andruw,R,R,ATL,OF
2001,jonec004,Jones,Chipper,B,R,ATL,3B
2001,jordb001,Jordan,Brian,R,R,ATL,OF
2001,karss001,Karsay,Steve,R,R,ATL,P
2001,ligtk001,Ligtenberg,Kerry,R,R,ATL,P
2001,lockk001,Lockhart,Keith,L,R,ATL,2B
2001,lopej001,Lopez,Javy,R,R,ATL,C
2001,maddg002,Maddux,Greg,R,R,ATL,P
2001,marqj001,Marquis,Jason,L,R,ATL,P
2001,martd002,Martinez,Dave,L,L,ATL,OF
2001,millk004,Millwood,Kevin,R,R,ATL,P
2001,moort001,Moore,Trey,L,L,ATL,P
2001,mossd001,Moss,Damian,R,L,ATL,P
2001,nelsj002,Nelson,Joe,R,R,ATL,P
2001,peree002,Perez,Eddie,R,R,ATL,C
2001,pereo001,Perez,Odalis,L,L,ATL,P
2001,reeds001,Reed,Steve,R,R,ATL,P
2001,remlm001,Remlinger,Mike,L,L,ATL,P
2001,rockj001,Rocker,John,R,L,ATL,P
2001,sancr001,Sanchez,Rey,R,R,ATL,SS
2001,seanr001,Seanez,Rudy,R,R,ATL,P
2001,seelc001,Seelbach,Chris,R,R,ATL,P
2001,slusj001,Slusarski,Joe,R,R,ATL,P
2001,smolj001,Smoltz,John,R,R,ATL,P
2001,sobks001,Sobkowiak,Scott,R,R,ATL,P
2001,spoot001,Spooneybarger,Tim,R,R,ATL,P
2001,surhb001,Surhoff,B.J.,L,R,ATL,OF
2001,torrs002,Torrealba,Steve,R,R,ATL,C
2001,valdm001,Valdes,Marc,R,R,ATL,P
2001,veraq001,Veras,Quilvio,B,R,ATL,2B
2001,whitm002,Whiteside,Matt,R,R,ATL,P
2001,andeb001,Anderson,Brady,L,L,BAL,OF
2001,balej001,Bale,John,L,L,BAL,P
2001,batit001,Batista,Tony,R,R,BAL,DH
2001,bauer001,Bauer,Rick,R,R,BAL,P
2001,bigbl001,Bigbie,Larry,L,R,BAL,OF
2001,blakc001,Blake,Casey,R,R,BAL,1B
2001,bordm001,Bordick,Mike,R,R,BAL,SS
2001,breal001,Brea,Leslie,R,R,BAL,P
2001,conij001,Conine,Jeff,R,R,BAL,1B
2001,deshd001,DeShields,Delino,L,R,BAL,OF
2001,dougs001,Douglass,Sean,R,R,BAL,P
2001,fordb001,Fordyce,Brook,R,R,BAL,C
2001,fostk002,Foster,Kris,R,R,BAL,P
2001,gibbj002,Gibbons,Jay,L,L,BAL,DH
2001,gil-g001,Gil,Geronimo,R,R,BAL,C
2001,groob001,Groom,Buddy,L,L,BAL,P
2001,hairj002,Hairston,Jerry,R,R,BAL,2B
2001,harrw001,Harris,Willie,L,R,BAL,OF
2001,hentp001,Hentgen,Pat,R,R,BAL,P
2001,johnj007,Johnson,Jason,R,R,BAL,P
2001,julij001,Julio,Jorge,R,R,BAL,P
2001,kingg001,Kingsale,Gene,B,R,BAL,OF
2001,kinkm001,Kinkade,Mike,R,R,BAL,OF
2001,kohlr001,Kohlmeier,Ryan,R,R,BAL,P
2001,lunaf001,Lunar,Fernando,R,R,BAL,C
2001,maduc001,Maduro,Calvin,R,R,BAL,P
2001,matol001,Matos,Luis,R,R,BAL,OF
2001,mcelc001,McElroy,Chuck,L,L,BAL,P
2001,mercj001,Mercedes,Jose,R,R,BAL,P
2001,milla001,Mills,Alan,R,R,BAL,P
2001,moram002,Mora,Melvin,R,R,BAL,OF
2001,myerg001,Myers,Greg,L,R,BAL,DH
2001,paroc001,Paronto,Chad,R,R,BAL,P
2001,parrj003,Parrish,John,L,L,BAL,P
2001,ponss001,Ponson,Sidney,R,R,BAL,P
2001,raint001,Raines,Tim,B,R,BAL,OF
2001,raint002,Raines,Tim,R,R,BAL,OF
2001,richc001,Richard,Chris,L,L,BAL,OF
2001,ripkc001,Ripken,Cal,R,R,BAL,3B
2001,robeb003,Roberts,Brian,B,R,BAL,SS
2001,robew001,Roberts,Willis,R,R,BAL,P
2001,ryanb001,Ryan,B.J.,L,L,BAL,P
2001,segud001,Segui,David,B,L,BAL,1B
2001,towej001,Towers,Josh,R,R,BAL,P
2001,tromm001,Trombley,Mike,R,R,BAL,P
2001,wasdj001,Wasdin,John,R,R,BAL,P
2001,alcai001,Alcantara,Israel,R,R,BOS,OF
2001,arror001,Arrojo,Rolando,R,R,BOS,P
2001,bankw001,Banks,Willie,R,R,BOS,P
2001,beckr001,Beck,Rod,R,R,BOS,P
2001,bichd001,Bichette,Dante,R,R,BOS,OF
2001,burkm001,Burkhart,Morgan,B,L,BOS,DH
2001,castc002,Castillo,Carlos,R,R,BOS,P
2001,castf001,Castillo,Frank,R,R,BOS,P
2001,coned001,Cone,David,L,R,BOS,P
2001,crawp001,Crawford,Paxton,R,R,BOS,P
2001,daubb001,Daubach,Brian,L,R,BOS,1B
2001,erdot001,Erdos,Todd,R,R,BOS,P
2001,everc001,Everett,Carl,B,R,BOS,OF
2001,florb001,Florie,Bryce,R,R,BOS,P
2001,fossc001,Fossum,Casey,L,L,BOS,P
2001,garcn001,Garciaparra,Nomar,R,R,BOS,SS
2001,garcr001,Garces,Rich,R,R,BOS,P
2001,grebc001,Grebeck,Craig,R,R,BOS,SS
2001,hatts001,Hatteberg,Scott,L,R,BOS,C
2001,hills002,Hillenbrand,Shea,R,R,BOS,3B
2001,jensm001,Jensen,Marcus,B,R,BOS,C
2001,kim-s001,Kim,Sun-Woo,R,R,BOS,P
2001,lansm001,Lansing,Mike,R,R,BOS,SS
2001,lewid001,Lewis,Darren,R,R,BOS,OF
2001,loftj001,Lofton,James,B,R,BOS,SS
2001,lowed001,Lowe,Derek,R,R,BOS,P
2001,martp001,Martinez,Pedro,R,R,BOS,P
2001,mcdia001,McDill,Allen,L,L,BOS,P
2001,merll001,Merloni,Lou,R,R,BOS,SS
2001,mirad001,Mirabelli,Doug,R,R,BOS,C
2001,nixot001,Nixon,Trot,L,L,BOS,OF
2001,nomoh001,Nomo,Hideo,R,R,BOS,P
2001,offej001,Offerman,Jose,B,R,BOS,2B
2001,ohkat001,Ohka,Tomo,B,R,BOS,P
2001,oleat001,O'Leary,Troy,L,L,BOS,OF
2001,olivj001,Oliver,Joe,R,R,BOS,C
2001,pichh001,Pichardo,Hipolito,R,R,BOS,P
2001,pickc001,Pickering,Calvin,L,L,BOS,1B
2001,pulsb001,Pulsipher,Bill,L,L,BOS,P
2001,ramim002,Ramirez,Manny,R,R,BOS,DH
2001,sabeb001,Saberhagen,Bret,R,R,BOS,P
2001,santa002,Santos,Angel,B,R,BOS,2B
2001,schop001,Schourek,Pete,L,L,BOS,P
2001,stync001,Stynes,Chris,R,R,BOS,3B
2001,urbiu001,Urbina,Ugueth,R,R,BOS,P
2001,valej002,Valentin,John,R,R,BOS,SS
2001,varij001,Varitek,Jason,B,R,BOS,C
2001,waket001,Wakefield,Tim,R,R,BOS,P
2001,aloms001,Alomar,Sandy,R,R,CHA,C
2001,bainh001,Baines,Harold,L,L,CHA,DH
2001,baldj002,Baldwin,James,R,R,CHA,P
2001,barcl001,Barcelo,Lorenzo,R,R,CHA,P
2001,biddr001,Biddle,Rocky,R,R,CHA,P
2001,buehm001,Buehrle,Mark,L,L,CHA,P
2001,cansj001,Canseco,Jose,R,R,CHA,DH
2001,chrim002,Christensen,McKay,L,L,CHA,OF
2001,clayr001,Clayton,Royce,R,R,CHA,SS
2001,credj001,Crede,Joe,R,R,CHA,3B
2001,dalem001,Dalesandro,Mark,R,R,CHA,C
2001,durhr001,Durham,Ray,B,R,CHA,2B
2001,eldrc001,Eldred,Cal,R,R,CHA,P
2001,embra001,Embree,Alan,L,L,CHA,P
2001,foggj001,Fogg,Josh,R,R,CHA,P
2001,foulk001,Foulke,Keith,R,R,CHA,P
2001,garlj001,Garland,Jon,R,R,CHA,P
2001,gintm001,Ginter,Matt,R,R,CHA,P
2001,glovg001,Glover,Gary,R,R,CHA,P
2001,graft001,Graffanino,Tony,R,R,CHA,3B
2001,howrb001,Howry,Bob,L,R,CHA,P
2001,johnm003,Johnson,Mark,L,R,CHA,C
2001,konep001,Konerko,Paul,R,R,CHA,1B
2001,lee-c001,Lee,Carlos,R,R,CHA,OF
2001,liefj001,Liefer,Jeff,L,R,CHA,OF
2001,lowes001,Lowe,Sean,R,R,CHA,P
2001,ordom001,Ordonez,Magglio,R,R,CHA,OF
2001,osuna002,Osuna,Antonio,R,R,CHA,P
2001,parqj001,Parque,Jim,L,L,CHA,P
2001,paulj001,Paul,Josh,R,R,CHA,C
2001,perrh001,Perry,Herbert,R,R,CHA,3B
2001,pulsb001,Pulsipher,Bill,L,L,CHA,P
2001,ramij001,Ramirez,Julio,R,R,CHA,OF
2001,rowaa001,Rowand,Aaron,R,R,CHA,OF
2001,singc001,Singleton,Chris,L,L,CHA,OF
2001,thomf001,Thomas,Frank,R,R,CHA,DH
2001,valej003,Valentin,Jose,B,R,CHA,3B
2001,vinik001,Vining,Ken,L,L,CHA,P
2001,welld001,Wells,David,L,L,CHA,P
2001,wellk001,Wells,Kip,R,R,CHA,P
2001,wrigd001,Wright,Dan,R,R,CHA,P
2001,wunsk001,Wunsch,Kelly,L,L,CHA,P
2001,aybam001,Aybar,Manny,R,R,CHN,P
2001,berej002,Bere,Jason,R,R,CHN,P
2001,boroj001,Borowski,Joe,R,R,CHN,P
2001,browr001,Brown,Roosevelt,L,R,CHN,OF
2001,bufod001,Buford,Damon,R,R,CHN,OF
2001,cairm001,Cairo,Miguel,R,R,CHN,3B
2001,chias002,Chiasson,Scott,R,R,CHN,P
2001,coomr001,Coomer,Ron,R,R,CHN,3B
2001,cruzj005,Cruz,Juan,R,R,CHN,P
2001,deshd001,DeShields,Delino,L,R,CHN,OF
2001,duncc001,Duncan,Courtney,L,R,CHN,P
2001,dunwt001,Dunwoody,Todd,L,L,CHN,OF
2001,farnk001,Farnsworth,Kyle,R,R,CHN,P
2001,fassj001,Fassero,Jeff,L,L,CHN,P
2001,fyhrm001,Fyhrie,Mike,R,R,CHN,P
2001,giraj001,Girardi,Joe,R,R,CHN,C
2001,gordt001,Gordon,Tom,R,R,CHN,P
2001,gutir001,Gutierrez,Ricky,R,R,CHN,SS
2001,heref001,Heredia,Felix,L,L,CHN,P
2001,hundt001,Hundley,Todd,B,R,CHN,C
2001,liebj001,Lieber,Jon,L,R,CHN,P
2001,machr001,Machado,Robert,R,R,CHN,C
2001,mahar001,Mahay,Ron,L,L,CHN,P
2001,mattg002,Matthews,Gary,B,R,CHN,OF
2001,mcgrf001,McGriff,Fred,L,L,CHN,1B
2001,meyec001,Meyers,Chad,R,R,CHN,2B
2001,muelb001,Mueller,Bill,B,R,CHN,3B
2001,ohmaw001,Ohman,Will,L,L,CHN,P
2001,ojeda001,Ojeda,Augie,B,R,CHN,3B
2001,pattc001,Patterson,Corey,L,R,CHN,OF
2001,smitj001,Smith,Jason,L,R,CHN,SS
2001,sosas001,Sosa,Sammy,R,R,CHN,OF
2001,staim001,Stairs,Matt,L,R,CHN,1B
2001,tapak001,Tapani,Kevin,R,R,CHN,P
2001,tavaj001,Tavarez,Julian,L,R,CHN,P
2001,tuckm001,Tucker,Michael,L,R,CHN,OF
2001,vanpt001,Van Poppel,Todd,R,R,CHN,P
2001,weatd001,Weathers,David,R,R,CHN,P
2001,whitr001,White,Rondell,R,R,CHN,OF
2001,woodk002,Wood,Kerry,R,R,CHN,P
2001,youne001,Young,Eric,R,R,CHN,2B
2001,zambc001,Zambrano,Carlos,B,R,CHN,P
2001,zulej001,Zuleta,Julio,R,R,CHN,1B
2001,acevj002,Acevedo,Jose,R,R,CIN,P
2001,atchj001,Atchley,Justin,L,L,CIN,P
2001,bellr003,Bell,Rob,R,R,CIN,P
2001,boona001,Boone,Aaron,R,R,CIN,3B
2001,browj003,Brower,Jim,R,R,CIN,P
2001,cases001,Casey,Sean,L,R,CIN,1B
2001,castj004,Castro,Juan,R,R,CIN,SS
2001,clarb003,Clark,Brady,R,R,CIN,OF
2001,cromd001,Cromer,D.T.,L,L,CIN,1B
2001,davil001,Davis,Lance,R,L,CIN,P
2001,desse001,Dessens,Elmer,R,R,CIN,P
2001,dunna001,Dunn,Adam,L,R,CIN,OF
2001,fernj002,Fernandez,Jared,R,R,CIN,P
2001,ferno001,Fernandez,Osvaldo,R,R,CIN,P
2001,gonzr002,Gonzalez,Raul,R,R,CIN,OF
2001,gravd001,Graves,Danny,R,R,CIN,P
2001,grifk002,Griffey,Ken,L,L,CIN,OF
2001,guerw001,Guerrero,Wilton,B,R,CIN,SS
2001,hamij002,Hamilton,Joey,R,R,CIN,P
2001,harnp001,Harnisch,Pete,B,R,CIN,P
2001,jennr001,Jennings,Robin,L,L,CIN,OF
2001,larkb001,Larkin,Barry,R,R,CIN,SS
2001,larsb001,Larson,Brandon,R,R,CIN,3B
2001,laruj001,LaRue,Jason,R,R,CIN,C
2001,macrs001,MacRae,Scott,R,R,CIN,P
2001,merch002,Mercado,Hector,L,L,CIN,P
2001,millc001,Miller,Corky,R,R,CIN,C
2001,nichc002,Nichting,Chris,R,R,CIN,P
2001,ochoa001,Ochoa,Alex,R,R,CIN,OF
2001,pickc001,Pickering,Calvin,L,L,CIN,PH
2001,pierc001,Piersoll,Chris,R,R,CIN,P
2001,reesp001,Reese,Pokey,R,R,CIN,SS
2001,reitb001,Reith,Brian,R,R,CIN,P
2001,reitc001,Reitsma,Chris,R,R,CIN,P
2001,reyed001,Reyes,Dennys,R,L,CIN,P
2001,riedj001,Riedling,John,R,R,CIN,P
2001,rijoj001,Rijo,Jose,R,R,CIN,P
2001,river002,Rivera,Ruben,R,R,CIN,OF
2001,rodrf001,Rodriguez,Frankie,R,R,CIN,P
2001,sadld001,Sadler,Donnie,R,R,CIN,2B
2001,sandd001,Sanders,Deion,L,L,CIN,OF
2001,selbb001,Selby,Bill,L,R,CIN,2B
2001,stink001,Stinnett,Kelly,R,R,CIN,C
2001,sulls001,Sullivan,Scott,R,R,CIN,P
2001,tuckm001,Tucker,Michael,L,R,CIN,OF
2001,walkt002,Walker,Todd,L,R,CIN,2B
2001,wills002,Williamson,Scott,R,R,CIN,P
2001,wincs001,Winchester,Scott,R,R,CIN,P
2001,wohlm001,Wohlers,Mark,R,R,CIN,P
2001,yound001,Young,Dmitri,B,R,CIN,OF
2001,alomr001,Alomar,Roberto,B,R,CLE,2B
2001,bacsm001,Bacsik,Michael,L,L,CLE,P
2001,baezd001,Baez,Danys,R,R,CLE,P
2001,bradm001,Bradley,Milton,B,R,CLE,OF
2001,branr001,Branyan,Russell,L,R,CLE,3B
2001,burbd001,Burba,Dave,R,R,CLE,P
2001,burke001,Burks,Ellis,R,R,CLE,DH
2001,cabrj002,Cabrera,Jolbert,R,R,CLE,OF
2001,colob001,Colon,Bartolo,R,R,CLE,P
2001,cordm001,Cordova,Marty,R,R,CLE,OF
2001,cordw001,Cordero,Wil,R,R,CLE,OF
2001,cruzj003,Cruz,Jacob,L,L,CLE,OF
2001,diaze002,Diaz,Einar,R,R,CLE,C
2001,dresr001,Drese,Ryan,R,R,CLE,P
2001,drewt001,Drew,Tim,R,R,CLE,P
2001,finlc001,Finley,Chuck,L,L,CLE,P
2001,frymt001,Fryman,Travis,R,R,CLE,3B
2001,garck002,Garcia,Karim,L,L,CLE,OF
2001,gonzj002,Gonzalez,Juan,R,R,CLE,OF
2001,holld001,Hollins,Dave,B,R,CLE,DH
2001,karss001,Karsay,Steve,R,R,CLE,P
2001,laket001,Laker,Tim,R,R,CLE,C
2001,lewim001,Lewis,Mark,R,R,CLE,3B
2001,loftk001,Lofton,Kenny,L,L,CLE,OF
2001,mcdoj003,McDonald,John,R,R,CLE,SS
2001,nagyc001,Nagy,Charles,L,R,CLE,P
2001,radis001,Radinsky,Scott,L,L,CLE,P
2001,reeds001,Reed,Steve,R,R,CLE,P
2001,rincr001,Rincon,Ricardo,L,L,CLE,P
2001,riskd001,Riske,David,R,R,CLE,P
2001,robed001,Roberts,Dave,L,L,CLE,OF
2001,rockj001,Rocker,John,R,L,CLE,P
2001,rodrr004,Rodriguez,Rich,L,L,CLE,P
2001,sabac001,Sabathia,CC,L,L,CLE,P
2001,shuep001,Shuey,Paul,R,R,CLE,P
2001,smitr004,Smith,Roy,R,R,CLE,P
2001,speij001,Speier,Justin,R,R,CLE,P
2001,taube001,Taubensee,Ed,L,R,CLE,C
2001,thomj002,Thome,Jim,L,R,CLE,1B
2001,vizqo001,Vizquel,Omar,B,R,CLE,SS
2001,westj001,Westbrook,Jake,R,R,CLE,P
2001,wickb001,Wickman,Bob,R,R,CLE,P
2001,woods001,Woodard,Steve,L,R,CLE,P
2001,wrigj002,Wright,Jaret,R,R,CLE,P
2001,acevj001,Acevedo,Juan,R,R,COL,P
2001,astap001,Astacio,Pedro,R,R,COL,P
2001,bartk001,Bartee,Kimera,B,R,COL,OF
2001,belit001,Belitz,Todd,L,L,COL,P
2001,benng001,Bennett,Gary,R,R,COL,C
2001,bohab001,Bohanon,Brian,L,L,COL,P
2001,brumc001,Brumbaugh,Cliff,R,R,COL,OF
2001,butlb002,Butler,Brent,R,R,COL,2B
2001,chacs001,Chacon,Shawn,R,R,COL,P
2001,choub001,Chouinard,Bobby,R,R,COL,P
2001,chrit001,Christman,Tim,L,L,COL,P
2001,cirij001,Cirillo,Jeff,R,R,COL,3B
2001,cruzj003,Cruz,Jacob,L,L,COL,OF
2001,davej001,Davenport,Joe,R,R,COL,P
2001,davik001,Davis,Kane,R,R,COL,P
2001,dingc001,Dingman,Craig,R,R,COL,P
2001,elars001,Elarton,Scott,R,R,COL,P
2001,encam001,Encarnacion,Mario,R,R,COL,OF
2001,estrh001,Estrada,Horacio,L,L,COL,P
2001,fasas001,Fasano,Sal,R,R,COL,C
2001,gantr001,Gant,Ron,R,R,COL,OF
2001,hampm001,Hampton,Mike,R,L,COL,P
2001,heltt001,Helton,Todd,L,L,COL,1B
2001,hollt001,Hollandsworth,Todd,L,L,COL,OF
2001,jennj001,Jennings,Jason,L,R,COL,P
2001,jennr001,Jennings,Robin,L,L,COL,OF
2001,jimej001,Jimenez,Jose,R,R,COL,P
2001,kiesb001,Kieschnick,Brooks,L,R,COL,OF
2001,littm001,Little,Mark,R,R,COL,OF
2001,maynb001,Mayne,Brent,L,R,COL,C
2001,melha001,Melhuse,Adam,B,R,COL,C
2001,miced001,Miceli,Dan,R,R,COL,P
2001,myerm001,Myers,Mike,L,L,COL,P
2001,neagd001,Neagle,Denny,L,L,COL,P
2001,nichc002,Nichting,Chris,R,R,COL,P
2001,nortg001,Norton,Greg,B,R,COL,OF
2001,ochoa001,Ochoa,Alex,R,R,COL,OF
2001,ortij003,Ortiz,Jose,R,R,COL,2B
2001,peren001,Perez,Neifi,B,R,COL,SS
2001,petrb001,Petrick,Ben,R,R,COL,C
2001,pierj002,Pierre,Juan,L,L,COL,OF
2001,powej001,Powell,Jay,R,R,COL,P
2001,sefck001,Sefcik,Kevin,R,R,COL,PH
2001,shumt001,Shumpert,Terry,R,R,COL,2B
2001,speij001,Speier,Justin,R,R,COL,P
2001,suzum001,Suzuki,Mac,R,R,COL,P
2001,thomj005,Thomson,John,R,R,COL,P
2001,uribj002,Uribe,Juan,R,R,COL,SS
2001,villr001,Villone,Ron,L,L,COL,P
2001,walkl001,Walker,Larry,L,R,COL,OF
2001,walkt002,Walker,Todd,L,R,COL,2B
2001,wasdj001,Wasdin,John,R,R,COL,P
2001,whitg001,White,Gabe,L,L,COL,P
2001,andem002,Anderson,Matt,R,R,DET,P
2001,berna001,Bernero,Adam,R,R,DET,P
2001,blaiw001,Blair,Willie,R,R,DET,P
2001,borkd001,Borkowski,Dave,R,R,DET,P
2001,cardj001,Cardona,Javier,R,R,DET,C
2001,ceder001,Cedeno,Roger,B,R,DET,OF
2001,clarj003,Clark,Jermaine,L,R,DET,PR
2001,clart002,Clark,Tony,B,R,DET,1B
2001,cornn001,Cornejo,Nate,R,R,DET,P
2001,cruzd001,Cruz,Deivi,R,R,DET,SS
2001,easld001,Easley,Damion,R,R,DET,2B
2001,encaj001,Encarnacion,Juan,R,R,DET,OF
2001,fickr001,Fick,Robert,L,R,DET,C
2001,halts001,Halter,Shane,R,R,DET,3B
2001,higgb001,Higginson,Bobby,L,R,DET,OF
2001,holtc001,Holt,Chris,R,R,DET,P
2001,ingeb001,Inge,Brandon,R,R,DET,C
2001,jackr004,Jackson,Ryan,L,L,DET,1B
2001,jonet003,Jones,Todd,L,R,DET,P
2001,limaj001,Lima,Jose,R,R,DET,P
2001,macij001,Macias,Jose,B,R,DET,3B
2001,magew001,Magee,Wendell,R,R,DET,OF
2001,mcmib001,McMillon,Billy,L,L,DET,OF
2001,millm001,Miller,Matt,L,L,DET,P
2001,mlicd001,Mlicki,Dave,R,R,DET,P
2001,moehb001,Moehler,Brian,R,R,DET,P
2001,munse001,Munson,Eric,L,R,DET,1B
2001,murrh001,Murray,Heath,L,L,DET,P
2001,nitkc001,Nitkowski,C.J.,L,L,DET,P
2001,palmd002,Palmer,Dean,R,R,DET,DH
2001,pattd001,Patterson,Danny,R,R,DET,P
2001,pattj003,Patterson,Jarrod,L,R,DET,3B
2001,perim001,Perisho,Matt,L,L,DET,P
2001,petta002,Pettyjohn,Adam,R,L,DET,P
2001,pinel001,Pineda,Luis,R,R,DET,P
2001,redmm002,Redman,Mark,L,L,DET,P
2001,rivem003,Rivera,Mike,R,R,DET,C
2001,santp001,Santana,Pedro,R,R,DET,2B
2001,santv001,Santos,Victor,R,R,DET,P
2001,simor001,Simon,Randall,L,L,DET,1B
2001,spars001,Sparks,Steve,R,R,DET,P
2001,tolak001,Tolar,Kevin,R,L,DET,P
2001,wakec001,Wakeland,Chris,L,L,DET,OF
2001,weavj002,Weaver,Jeff,R,R,DET,P
2001,abboj002,Abbott,Jeff,R,L,FLO,OF
2001,acevj001,Acevedo,Juan,R,R,FLO,P
2001,alfoa001,Alfonseca,Antonio,R,R,FLO,P
2001,almaa001,Almanza,Armando,L,L,FLO,P
2001,baezb001,Baez,Benito,L,L,FLO,P
2001,beckj002,Beckett,Josh,R,R,FLO,P
2001,bergd002,Berg,Dave,R,R,FLO,2B
2001,boner001,Bones,Ricky,R,R,FLO,P
